Permit Type,Street Number,Unit,Number of Existing Stories,Number of Proposed Stories,Voluntary Soft-Story Retrofit,Estimated Cost,Revised Cost,Existing Units,Proposed Units,Plansets,TIDF Compliance,Existing Construction Type,Proposed Construction Type,Supervisor District,Zipcode,Record ID
8,2160,,3.0,3.0,,1.0,12000.0,6.0,6.0,2,,5.0,5.0,2.0,94115,1432692235596
8,495,,2.0,2.0,,4000.0,4000.0,6.0,6.0,2,,5.0,5.0,8.0,94114,14350251622
8,55,,1.0,1.0,,1.0,1.0,,,2,,5.0,5.0,9.0,94103,1431898156951
8,1485,,4.0,4.0,,27000.0,27000.0,0.0,0.0,2,,5.0,5.0,10.0,94124,1431260182265
8,2105,,2.0,2.0,,5000.0,5000.0,,,2,,5.0,5.0,2.0,94123,1584592492125
8,1050,,5.0,5.0,,1.0,0.0,165.0,165.0,2,,3.0,3.0,5.0,94109,1431904236673
8,180,,13.0,13.0,,22000.0,22000.0,,,2,,1.0,1.0,6.0,94105,1431535164641
8,201,,30.0,30.0,,40000.0,40000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1579773164647
3,300,,24.0,24.0,,500000.0,500000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1578157512588
8,1023,,1.0,1.0,,10000.0,10000.0,,,2,,2.0,2.0,6.0,94103,1428540164935
8,335,0.0,4.0,4.0,,40000.0,40000.0,6.0,6.0,2,,5.0,5.0,6.0,94103,1431022397827
8,989,,3.0,3.0,,44000.0,44000.0,6.0,6.0,2,,5.0,5.0,5.0,94117,1431319266436
8,994,,3.0,3.0,,35000.0,50000.0,10.0,10.0,2,,5.0,5.0,8.0,94110,1428337162407
8,2,,30.0,30.0,,185801.0,225567.0,,,2,,1.0,1.0,3.0,94111,142841763348
8,2169,1.0,3.0,3.0,,2000.0,2000.0,3.0,3.0,2,,5.0,5.0,2.0,94123,1434368235382
8,1100,,4.0,4.0,,1.0,1.0,,,2,,3.0,3.0,3.0,94111,1431874388267
8,450,,8.0,8.0,,20000.0,20000.0,,,2,,2.0,2.0,6.0,94105,1431823484476
8,188,,8.0,8.0,,6930.0,7000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1432952164628
8,222,,0.0,26.0,,25000.0,25000.0,0.0,0.0,2,,,1.0,6.0,94105,1423625165594
8,101,,22.0,22.0,,22000.0,22000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1414722368933
3,160,,1.0,1.0,,30000.0,38000.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1422097167616
8,1,,0.0,6.0,,800000.0,800000.0,0.0,85.0,2,,,1.0,6.0,94103,1427230374377
8,1800,,4.0,4.0,,1.0,1.0,,,2,,5.0,5.0,8.0,94102,142811383709
8,180,,2.0,2.0,,1500.0,1500.0,0.0,0.0,2,,3.0,3.0,5.0,94102,1420914504614
8,2381,,3.0,3.0,,22000.0,22000.0,1.0,1.0,2,,5.0,5.0,2.0,94123,141135984361
8,85,,8.0,8.0,,50000.0,50000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1423659359554
8,694,,2.0,2.0,,175000.0,200000.0,1.0,1.0,2,,5.0,5.0,9.0,94110,1415188383736
8,704,,1.0,1.0,,4000.0,4000.0,3.0,3.0,2,,5.0,5.0,6.0,94107,1417910166509
8,48,,6.0,6.0,,80000.0,80000.0,76.0,76.0,2,,5.0,5.0,5.0,94102,141131870001
8,2,,30.0,30.0,,1220.0,1220.0,,,2,,1.0,1.0,3.0,94111,142118963348
8,1275,,2.0,2.0,,3000.0,5000.0,,,2,,3.0,3.0,6.0,94103,1411902391263
8,499,,6.0,6.0,,70000.0,70000.0,,,2,,1.0,1.0,6.0,94158,1419316501066
8,888,,5.0,5.0,,300000.0,460000.0,,,2,,1.0,1.0,6.0,94103,1413467373726
8,475,0.0,21.0,21.0,,3120.0,3048.0,0.0,0.0,2,,1.0,1.0,3.0,94111,1426276296673
8,90,,8.0,8.0,,9700.0,12000.0,127.0,127.0,2,,1.0,1.0,6.0,94102,1415460505184
8,555,0.0,52.0,52.0,,2000.0,2000.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1414172298587
8,1161,,6.0,6.0,,80000.0,80000.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1416170165055
8,1880,,2.0,2.0,,1.0,1.0,1.0,1.0,2,,5.0,5.0,2.0,94115,142730690692
8,505,0.0,19.0,19.0,,4885.0,2128.0,,,2,,1.0,1.0,3.0,94111,1414294296243
8,222,,9.0,9.0,,10000.0,2500.0,,,2,,1.0,1.0,3.0,94108,142267167007
8,151,,10.0,10.0,,5000.0,5000.0,0.0,0.0,2,,1.0,1.0,6.0,94103,1416616503676
8,360,,,,,5000.0,5000.0,,,2,,,,8.0,94114,1569755141200
8,345,,48.0,48.0,,12443.0,8000.0,158.0,158.0,2,,1.0,1.0,3.0,94104,142775866075
8,212,,2.0,2.0,,1.0,1.0,0.0,0.0,0,,1.0,1.0,3.0,94111,1423462377342
8,600,0.0,20.0,20.0,,29412.0,35689.0,0.0,0.0,2,,1.0,1.0,3.0,94108,1415375429338
8,100,,35.0,35.0,,8196.0,8196.0,0.0,0.0,2,,1.0,1.0,3.0,94111,142760066079
3,20,0.0,2.0,2.0,,10000.0,,4.0,4.0,2,,5.0,5.0,9.0,94110,1423991418765
8,1045,,5.0,5.0,,10000.0,10000.0,258.0,258.0,2,,1.0,1.0,6.0,94103,1410367164934
8,1455,,40.0,40.0,,3084.0,3084.0,,,2,,1.0,1.0,6.0,94103,1427950394002
8,1,,42.0,42.0,,3500.0,3500.0,,,2,,1.0,1.0,3.0,94104,142753867086
8,1333,,12.0,12.0,,20400.0,20400.0,169.0,169.0,2,,1.0,1.0,2.0,94109,141371379900
8,20,,7.0,7.0,,680000.0,680000.0,0.0,0.0,2,,3.0,3.0,3.0,94111,141041963361
8,4,,40.0,40.0,,120000.0,120000.0,0.0,0.0,2,,1.0,1.0,3.0,94111,142139763351
8,188,,8.0,8.0,,24857.0,24857.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1414072164628
8,201,,17.0,17.0,,575200.0,700000.0,0.0,0.0,2,,1.0,1.0,3.0,94111,141485966080
8,600,0.0,20.0,20.0,,10000.0,10000.0,0.0,0.0,2,,1.0,1.0,3.0,94108,1411761429338
8,188,,8.0,8.0,,6880.0,6880.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1423067164628
8,5,,22.0,22.0,,8000.0,4800.0,840.0,840.0,2,,1.0,1.0,3.0,94111,14139621104
8,1455,,,12.0,,2469935.0,2469935.0,,,2,,,1.0,6.0,94158,1570992504722
8,1717,,3.0,3.0,,30000.0,47000.0,30.0,30.0,2,,5.0,5.0,2.0,94117,1425198280123
8,267,,2.0,2.0,,10000.0,10000.0,,,2,,5.0,5.0,6.0,94103,1418575389710
8,1550,,12.0,12.0,,5000.0,10400.0,0.0,0.0,2,,1.0,1.0,9.0,94103,1415824168058
8,501,,8.0,8.0,,30000.0,86000.0,,,2,,1.0,1.0,6.0,94107,1409792167201
8,345,,48.0,48.0,,30000.0,30000.0,158.0,158.0,2,,1.0,1.0,3.0,94104,141365966075
8,425,,38.0,38.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1435199164577
8,101,,29.0,29.0,,1600.0,1800.0,0.0,0.0,2,,1.0,1.0,3.0,94104,141675967035
8,299,,0.0,32.0,,25000.0,25000.0,0.0,479.0,2,,,1.0,6.0,94105,1412110502651
8,50,,7.0,7.0,,12000.0,29900.0,63.0,63.0,2,,3.0,3.0,8.0,94102,141447983707
8,1186,,3.0,3.0,,25000.0,35832.0,2.0,2.0,2,,5.0,5.0,3.0,94133,141365761041
8,360,,6.0,6.0,,5000.0,11380.0,,,2,,1.0,1.0,6.0,94107,1419622488748
8,4,,45.0,45.0,,5000.0,2600.0,,,2,,1.0,1.0,3.0,94111,142275463351
8,121,,25.0,25.0,,5316.0,5316.0,320.0,320.0,2,,1.0,1.0,6.0,94105,1410726436366
8,388,,26.0,26.0,,8000.0,8000.0,63.0,63.0,2,,1.0,1.0,3.0,94111,1427422233366
8,235,0.0,5.0,5.0,,155400.0,155400.0,,,2,,1.0,1.0,6.0,94105,1412611480622
8,1150,,1.0,1.0,,14000.0,14000.0,0.0,0.0,2,,5.0,5.0,10.0,94124,1420374174613
8,2121,,1.0,1.0,,50000.0,92000.0,0.0,0.0,2,,4.0,4.0,10.0,94124,1426386454241
8,2565,,3.0,3.0,,8000.0,8000.0,,,2,,2.0,2.0,10.0,94107,1425817373746
8,384,,5.0,5.0,,85000.0,101451.0,0.0,0.0,2,,2.0,2.0,3.0,94108,141729467147
8,255,,16.0,16.0,,1600.0,2400.0,0.0,0.0,2,,1.0,1.0,3.0,94111,141675766077
8,555,0.0,52.0,52.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1420359298587
3,2351,0.0,3.0,3.0,,1000.0,,3.0,2.0,2,,5.0,5.0,2.0,94123,1415122413504
8,560,,31.0,31.0,,38920.0,38920.0,,,2,,1.0,1.0,6.0,94105,1424064454613
8,171,,0.0,4.0,,5000.0,5000.0,0.0,2.0,2,,,5.0,7.0,94132,1410436504118
8,200,,5.0,5.0,,80000.0,2000.0,0.0,0.0,2,,1.0,1.0,10.0,94124,1420948182253
8,228,,0.0,3.0,,2500.0,3000.0,0.0,2.0,2,,,5.0,1.0,94118,141324698897
8,302,,1.0,1.0,,300000.0,300000.0,,,2,,5.0,5.0,9.0,94103,1427750367470
8,1,49.0,3.0,3.0,,1000.0,1000.0,49.0,49.0,2,,2.0,2.0,6.0,94107,1422436436170
8,888,,6.0,6.0,,1000.0,1000.0,,,2,,1.0,1.0,6.0,94103,1427536373726
8,555,0.0,50.0,50.0,,26000.0,26000.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1416664298587
8,645,,11.0,11.0,,25000.0,42000.0,69.0,69.0,2,,1.0,1.0,3.0,94108,141447265187
8,601,,3.0,3.0,,92400.0,92400.0,0.0,0.0,2,,4.0,4.0,6.0,94107,1413742385638
8,1455,,22.0,22.0,,27560.0,28857.0,,,2,,1.0,1.0,6.0,94103,1426594394002
8,687,,6.0,6.0,,1.0,1.0,42.0,42.0,2,,3.0,3.0,5.0,94102,1427894455114
8,2800,,3.0,3.0,,650000.0,650000.0,,,2,,3.0,3.0,3.0,94133,142680556169
8,101,,48.0,48.0,,130189.0,190000.0,0.0,0.0,2,,1.0,1.0,3.0,94111,141877766081
8,724,,2.0,2.0,,72000.0,72000.0,0.0,0.0,2,,3.0,3.0,5.0,94109,141411380434
8,101,,48.0,48.0,,4500.0,4500.0,0.0,0.0,2,,1.0,1.0,3.0,94111,142512066081
8,1200,,1.0,1.0,,5000.0,5200.0,,,2,,3.0,3.0,10.0,94107,1427593168118
8,1,,8.0,8.0,,2600.0,0.0,,,2,,1.0,1.0,6.0,94103,1410003156270
8,555,,3.0,3.0,,12000.0,12000.0,0.0,0.0,2,,5.0,5.0,10.0,94107,1413813168634
8,420,,12.0,12.0,,50000.0,50000.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1417222373264
8,100,,15.0,15.0,,2000.0,2500.0,0.0,0.0,2,,1.0,1.0,3.0,94111,141526063367
8,100,,33.0,33.0,,7723.0,7723.0,0.0,0.0,2,,3.0,3.0,3.0,94111,141131466079
8,635,,14.0,14.0,,30100.0,30100.0,0.0,0.0,2,,1.0,1.0,3.0,94111,1571687371116
8,580,0.0,23.0,23.0,,140640.0,140640.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1426461296596
8,725,0.0,4.0,4.0,,40000.0,63000.0,31.0,31.0,2,,3.0,3.0,5.0,94109,1413625301539
8,2,,30.0,30.0,,4080.0,4080.0,0.0,0.0,2,,1.0,1.0,3.0,94111,142103263348
8,1,,31.0,31.0,,514.0,750.0,,,2,,1.0,1.0,3.0,94111,142692666082
8,150,,2.0,2.0,,150000.0,150000.0,,,2,,3.0,3.0,3.0,94133,1420972347545
8,4,,45.0,45.0,,225000.0,225000.0,0.0,0.0,2,,1.0,1.0,3.0,94111,142004363351
8,2873,,,4.0,,2500.0,6092.0,,2.0,2,,,3.0,9.0,94134,1417104492443
8,101,,48.0,48.0,,25000.0,45000.0,,,2,,1.0,1.0,3.0,94111,140981466081
8,335,,32.0,32.0,,1300.0,1300.0,1186.0,1186.0,2,,1.0,1.0,3.0,94102,1414233283785
8,255,107.0,6.0,6.0,,10000.0,10000.0,100.0,100.0,2,,1.0,1.0,6.0,94158,1422084458038
8,621,2.0,3.0,3.0,,20000.0,25000.0,4.0,4.0,2,,5.0,5.0,7.0,94122,1420275504501
8,601,,2.0,2.0,,8000.0,8000.0,,,2,,3.0,3.0,10.0,94107,1422633169245
8,1489,,14.0,14.0,,1.0,1.0,156.0,156.0,2,,1.0,1.0,5.0,94115,141154979983
3,250,,45.0,45.0,,65000.0,65000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1569398509623
8,40,,3.0,3.0,,36000.0,36000.0,6.0,6.0,2,,5.0,5.0,1.0,94117,142143491914
8,1398,,2.0,2.0,,125000.0,125000.0,0.0,0.0,2,,5.0,5.0,9.0,94103,1422692168055
8,1435,,2.0,2.0,,110000.0,110000.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1421793156708
8,200,510.0,5.0,5.0,,500.0,500.0,191.0,191.0,2,,1.0,1.0,6.0,94107,1566805463317
8,650,0.0,33.0,33.0,,40000.0,40000.0,0.0,0.0,2,,1.0,1.0,3.0,94108,1421469296980
8,1489,,14.0,14.0,,1.0,11680.0,156.0,156.0,2,,1.0,1.0,5.0,94115,141147379983
8,160,,2.0,2.0,,1.0,1000.0,0.0,2.0,2,,3.0,3.0,6.0,94103,1413917165391
8,1,,31.0,31.0,,3084.0,4500.0,0.0,0.0,2,,1.0,1.0,3.0,94111,141000966082
8,1338,,1.0,1.0,,3000.0,7500.0,0.0,0.0,2,,3.0,3.0,10.0,94124,1421354495511
8,1,,25.0,25.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,3.0,94111,1565322289258
8,400,,4.0,4.0,,20000.0,20000.0,46.0,46.0,2,,3.0,3.0,6.0,94105,1427188387986
8,501,,8.0,8.0,,5000.0,20000.0,,,2,,1.0,1.0,6.0,94107,1411504167201
8,725,,3.0,3.0,,20000.0,20000.0,0.0,0.0,2,,3.0,3.0,3.0,94108,142743663218
8,865,,8.0,8.0,,175000.0,320000.0,0.0,0.0,2,,1.0,1.0,6.0,94103,1416362164435
8,2575,,1.0,1.0,,90000.0,90000.0,0.0,0.0,2,,5.0,5.0,10.0,94124,1416632173613
8,3735,,2.0,2.0,,2800.0,2800.0,,,2,,2.0,2.0,2.0,94123,1415654367764
8,945,,0.0,5.0,,1.0,1.0,0.0,0.0,2,,,1.0,6.0,94103,1423998489538
8,2258,,3.0,3.0,,120000.0,120000.0,2.0,2.0,2,,5.0,5.0,2.0,94123,1577413447915
8,4,,40.0,40.0,,46721.0,49000.0,0.0,0.0,2,,1.0,1.0,3.0,94111,141537763352
8,2023,,3.0,3.0,,115000.0,210000.0,1.0,1.0,2,,5.0,5.0,7.0,94116,1421649127242
8,1,,32.0,32.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,3.0,94111,142026766082
8,1880,,12.0,12.0,,16000.0,16000.0,113.0,113.0,2,,1.0,1.0,2.0,94109,1410882236255
8,315,0.0,17.0,17.0,,921228.0,921228.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1428123298474
8,546,,3.0,3.0,,33000.0,40000.0,32.0,32.0,2,,5.0,5.0,3.0,94133,156982360468
8,350,,28.0,28.0,,47290.0,47600.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1417162164586
8,88,,22.0,22.0,,12336.0,12336.0,0.0,0.0,2,,1.0,1.0,3.0,94108,1408941495357
8,255,,14.0,14.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,3.0,94111,140964666077
8,251,0.0,3.0,3.0,,100000.0,100000.0,20.0,20.0,2,,5.0,5.0,6.0,94103,1404843409212
8,100,,25.0,25.0,,330022.0,330022.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1402730372147
8,2,0.0,4.0,4.0,,1.0,5000.0,15.0,15.0,2,,3.0,3.0,2.0,94123,1404480301543
3,952,0.0,6.0,6.0,,585858.0,,58.0,58.0,2,,3.0,3.0,3.0,94109,1408995399960
8,33,,20.0,20.0,,22500.0,11000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1398686164504
8,200,,2.0,2.0,,18500.0,0.0,,,2,,3.0,3.0,6.0,94103,1400535168087
8,601,,3.0,3.0,,20000.0,20000.0,0.0,0.0,2,,1.0,1.0,10.0,94124,1402861173392
8,737,,1.0,1.0,,15000.0,127000.0,0.0,0.0,2,,5.0,5.0,6.0,94107,1398445364647
8,44,,43.0,43.0,,15000.0,15000.0,,,2,,1.0,1.0,3.0,94104,140011467101
8,1400,,0.0,15.0,,36000.0,36000.0,0.0,190.0,2,,,1.0,6.0,94103,1405029491312
8,1,,42.0,42.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1401384164605
8,8,,0.0,0.0,,7500.0,7500.0,0.0,0.0,2,,5.0,5.0,3.0,94105,1409778505548
8,999,,3.0,3.0,,1000.0,1000.0,0.0,0.0,2,,2.0,2.0,2.0,94109,1407999447745
8,345,0.0,7.0,7.0,,2100.0,2100.0,,,2,,1.0,1.0,6.0,94105,1399349436922
8,1,,43.0,43.0,,33600.0,33600.0,,,2,,1.0,1.0,6.0,94105,1408717164605
8,255,,41.0,41.0,,2500.0,2500.0,0.0,0.0,2,,1.0,1.0,3.0,94111,140510366077
8,151,9.0,2.0,2.0,,15000.0,15000.0,0.0,0.0,2,,5.0,5.0,6.0,94103,1557721499037
8,222,,9.0,9.0,,9000.0,9000.0,0.0,0.0,2,,1.0,1.0,3.0,94108,140945267007
8,343,0.0,16.0,16.0,,42000.0,50000.0,,,2,,1.0,1.0,3.0,94104,1401140392321
8,50,,42.0,42.0,,9500.0,9500.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1406767164581
8,2728,,4.0,4.0,,700000.0,1200000.0,1.0,1.0,2,,5.0,5.0,2.0,94123,139867985133
8,199,0.0,27.0,27.0,,30000.0,50000.0,,,2,,1.0,1.0,6.0,94105,1398400480611
8,949,,3.0,3.0,,30000.0,30000.0,12.0,12.0,2,,5.0,5.0,5.0,94117,1405821237424
8,72,,1.0,1.0,,100000.0,150000.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1407522166459
8,2750,,3.0,3.0,,1800.0,1800.0,54.0,54.0,2,,,,2.0,94118,139945888915
3,274,,6.0,6.0,,75000.0,75000.0,,,2,,1.0,1.0,6.0,94107,1407861167205
8,350,,30.0,30.0,,226000.0,226000.0,,,2,,1.0,1.0,6.0,94105,1408882164586
8,100,,25.0,25.0,,12845.0,15000.0,0.0,0.0,2,,2.0,2.0,3.0,94104,1405996372147
8,1400,,1.0,1.0,,12000.0,50000.0,0.0,0.0,2,,5.0,5.0,10.0,94107,1407610351354
8,2230,,1.0,1.0,,160000.0,160000.0,,,2,,5.0,5.0,10.0,94124,1556639178011
8,230,,3.0,3.0,,7000.0,6700.0,1.0,1.0,2,,5.0,5.0,2.0,94123,140332370608
8,3,,31.0,31.0,,1500.0,1500.0,,,2,,1.0,1.0,3.0,94111,139935063349
8,8,,0.0,0.0,,3000.0,3000.0,0.0,0.0,2,,5.0,5.0,3.0,94105,1409759505548
8,144,,3.0,3.0,,17600.0,29000.0,0.0,0.0,2,,1.0,1.0,6.0,94107,1404812167817
8,185,,6.0,6.0,,9298.0,10000.0,0.0,0.0,2,,1.0,1.0,6.0,94158,1409358348598
8,425,,2.0,2.0,,120000.0,180000.0,,,2,,2.0,2.0,6.0,94107,1398630167711
8,201,,30.0,30.0,,208568.0,208568.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1399154164647
8,2,,4.0,4.0,,150000.0,350000.0,0.0,0.0,2,,4.0,4.0,6.0,94103,1398410168000
8,1431,,3.0,3.0,,80000.0,80000.0,9.0,9.0,2,,5.0,5.0,5.0,94117,1400666240164
8,755,,6.0,6.0,,20000.0,22500.0,,,2,,1.0,1.0,3.0,94111,139908661588
8,1455,,23.0,23.0,,2000.0,2000.0,,,2,,1.0,1.0,6.0,94103,1400803394002
8,1,,27.0,27.0,,27000.0,27000.0,,,2,,1.0,1.0,6.0,94105,1398393164604
8,488,,3.0,3.0,,4000.0,4000.0,2.0,2.0,2,,5.0,5.0,5.0,94102,1407499454051
8,1098,,2.0,2.0,,165000.0,165000.0,,,2,,3.0,3.0,6.0,94103,1562352378219
8,1,,43.0,43.0,,900.0,1200.0,,,2,,1.0,1.0,6.0,94105,1399546164605
8,600,0.0,20.0,20.0,,1500.0,1500.0,0.0,0.0,2,,1.0,1.0,3.0,94108,1405356429338
8,155,0.0,7.0,7.0,,2500.0,2500.0,,,2,,1.0,1.0,6.0,94103,1405897449597
8,2175,0.0,2.0,2.0,,8000.0,8000.0,2.0,2.0,0,,5.0,5.0,10.0,94134,1408238482768
8,600,0.0,20.0,20.0,,1800000.0,1800000.0,,,2,,1.0,1.0,3.0,94108,1404922429338
8,1161,,5.0,5.0,,12000.0,12000.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1401032165055
8,201,,30.0,30.0,,400.0,1551.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1399018164647
8,1425,,2.0,2.0,,7500.0,0.0,,,2,,4.0,4.0,6.0,94103,1400496156707
8,1160,,3.0,3.0,,65000.0,65000.0,0.0,0.0,2,,5.0,5.0,3.0,94109,1406642384638
8,2,,7.0,7.0,,2000.0,2000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1403173249323
8,44,,43.0,43.0,,1500.0,1500.0,0.0,0.0,2,,1.0,1.0,3.0,94104,139859467101
8,77,,35.0,35.0,,10200.0,10200.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1400802470230
8,300,,8.0,8.0,,90000.0,350000.0,0.0,0.0,2,,1.0,1.0,6.0,94158,1561464430299
8,555,0.0,52.0,52.0,,13900.0,13900.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1403878298587
8,8,,0.0,0.0,,95000.0,95000.0,0.0,0.0,2,,5.0,5.0,3.0,94105,1409764505548
8,1333,,13.0,13.0,,3000.0,3000.0,169.0,169.0,2,,2.0,2.0,2.0,94109,140930879900
8,1600,0.0,9.0,9.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,6.0,94158,1408785472398
8,3349,,2.0,2.0,,26300.0,26300.0,1.0,1.0,2,,5.0,5.0,2.0,94123,139954871686
8,405,0.0,10.0,10.0,,745000.0,745000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1402885450880
3,424,,3.0,3.0,,63000.0,170000.0,,,2,,3.0,3.0,6.0,94103,1390938351809
8,33,,3.0,3.0,,1200.0,0.0,1.0,1.0,2,,5.0,5.0,2.0,94118,139109985541
8,383,,3.0,3.0,,15000.0,70000.0,3.0,3.0,2,,5.0,5.0,9.0,94103,1393056157917
8,550,,10.0,10.0,,2200.0,2200.0,,,2,,1.0,1.0,3.0,94111,1393478364842
8,33,,20.0,20.0,,1000.0,500.0,,,2,,1.0,1.0,6.0,94105,1393820164504
8,221,,16.0,16.0,,12000.0,12000.0,,,2,,1.0,1.0,6.0,94105,1547934165681
8,220,,22.0,22.0,,1445000.0,1445000.0,0.0,0.0,2,,1.0,1.0,3.0,94104,155526866168
8,1800,,12.0,12.0,,38650.0,38650.0,,,2,,1.0,1.0,6.0,94158,1553851508133
8,1452,20.0,9.0,9.0,,5000.0,5000.0,22.0,22.0,2,,1.0,1.0,3.0,94109,1543841434075
8,300,,11.0,11.0,,4055807.0,4055806.0,,,2,,1.0,1.0,6.0,94158,1553382430299
8,795,,6.0,6.0,,27000.0,32000.0,,,2,,2.0,2.0,6.0,94107,1391865165854
8,632,,3.0,3.0,,1.0,70000.0,1.0,1.0,2,,5.0,5.0,1.0,94121,139778795842
8,575,,40.0,40.0,,8340.0,8340.0,,,2,,1.0,1.0,6.0,94105,1547083507760
3,236,,,4.0,,80000.0,,,15.0,2,,,5.0,6.0,94107,1393908500124
3,3090,,3.0,3.0,,398000.0,398000.0,1.0,1.0,2,,5.0,5.0,2.0,94115,139705585500
8,4,,45.0,45.0,,1.0,50000.0,,,2,,1.0,1.0,3.0,94111,155307163351
8,1301,,1.0,1.0,,40000.0,40000.0,0.0,0.0,2,,2.0,2.0,10.0,94124,1395083487094
8,188,,8.0,8.0,,69000.0,69000.0,,,2,,1.0,1.0,6.0,94105,1392491164628
8,250,,45.0,45.0,,2000000.0,2000000.0,,,2,,1.0,1.0,6.0,94105,1555129509623
8,1,,42.0,42.0,,1.0,1.0,,,2,,1.0,1.0,6.0,94105,1390736164605
8,270,,7.0,7.0,,152500.0,152500.0,0.0,0.0,2,,1.0,1.0,6.0,94107,1390316167192
8,499,,5.0,5.0,,55000.0,60000.0,0.0,0.0,2,,1.0,1.0,3.0,94111,139451762247
8,555,,,11.0,,110000.0,110000.0,,55.0,2,,,1.0,5.0,94102,1544590435800
8,814,,3.0,3.0,,10000.0,13500.0,,,2,,2.0,2.0,3.0,94133,139659561579
8,201,,18.0,18.0,,25000.0,28000.0,,,2,,1.0,1.0,6.0,94105,1391869165689
8,400,,3.0,3.0,,3500.0,3500.0,0.0,0.0,2,,3.0,3.0,9.0,94110,1392965388670
8,343,0.0,16.0,16.0,,611000.0,611000.0,,,2,,1.0,1.0,3.0,94104,1553673392321
8,1200,,5.0,5.0,,250000.0,250000.0,,,2,,1.0,1.0,3.0,94109,139075179828
8,201,,30.0,30.0,,2100.0,2100.0,,,2,,1.0,1.0,6.0,94105,1395298164647
8,88,301.0,14.0,14.0,,20000.0,20000.0,233.0,233.0,2,,5.0,5.0,6.0,94107,1394841423215
8,3336,,3.0,3.0,,20000.0,32000.0,2.0,2.0,2,,5.0,5.0,2.0,94123,139601284394
8,300,,11.0,11.0,,3979382.0,3979382.0,0.0,0.0,2,,1.0,1.0,6.0,94158,1553378430299
8,330,0.0,6.0,6.0,,4000.0,4000.0,,,2,,5.0,5.0,5.0,94102,1398010444999
8,335,,14.0,14.0,,1.0,0.0,1186.0,1186.0,2,,1.0,1.0,3.0,94102,1393601283785
8,1800,,12.0,12.0,,35200.0,35200.0,0.0,0.0,2,,1.0,1.0,6.0,94158,1543767508133
8,501,0.0,8.0,8.0,,139000.0,139000.0,236.0,236.0,2,,1.0,1.0,5.0,94102,1393095300717
8,170,,10.0,10.0,,2700.0,9000.0,,,2,,1.0,1.0,3.0,94102,139297069348
8,720,112.0,2.0,2.0,,50000.0,50000.0,35.0,35.0,2,,5.0,5.0,9.0,94110,1397796446284
8,1390,0.0,29.0,29.0,,500000.0,500000.0,448.0,448.0,2,,1.0,1.0,6.0,94102,1404290469167
8,3180,,3.0,3.0,,6000.0,6000.0,,,2,,5.0,5.0,9.0,94110,1394224290821
8,1726,0.0,3.0,3.0,,110250.0,110250.0,6.0,6.0,2,,5.0,5.0,5.0,94117,1392758417348
8,185,,6.0,6.0,,62000.0,100000.0,,,2,,1.0,1.0,6.0,94158,1394697348598
8,475,,3.0,3.0,,5000.0,5000.0,1.0,1.0,2,,5.0,5.0,1.0,94121,139400895883
8,1050,,4.0,4.0,,80000.0,80000.0,14.0,14.0,2,,5.0,5.0,3.0,94133,139320456709
8,235,,31.0,31.0,,18000.0,42000.0,,,2,,1.0,1.0,3.0,94104,139660166177
8,455,,23.0,23.0,,288000.0,288000.0,,,2,,1.0,1.0,6.0,94105,1547092164576
8,500,,4.0,4.0,,1.0,2000.0,,,2,,2.0,2.0,3.0,94133,139095156170
8,1800,,12.0,12.0,,41000.0,41000.0,,,2,,1.0,1.0,6.0,94158,1551675508133
